"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig","gene"
"CPEB2-DT",6.77681326372649e-08,0.73229720082729,0.417,0.585,0.00394424085575409,"up","CPEB2-DT"
"TCERG1L",6.79432996593101e-08,0.935026577228031,0.906,0.972,0.00395443592677117,"up","TCERG1L"
"AP001020.3",6.81414285146929e-08,0.150369044286098,0.188,0.481,0.00396596742241216,"up","AP001020.3"
"AL157394.3",6.88368823712212e-08,0.327106512749141,0.354,0.434,0.00400644422776981,"up","AL157394.3"
"AC026624.1",6.89938064366314e-08,0.147580105568401,0.208,0.481,0.00401557752222482,"up","AC026624.1"
"NOX4",6.90279397974941e-08,0.105950624073449,0.177,0.34,0.00401756415209375,"up","NOX4"
"AC130466.1",6.93821527071358e-08,0.159021896260307,0.083,0.311,0.00403818005186072,"up","AC130466.1"
"AC069503.4",6.96264992191886e-08,0.131573613318666,0.125,0.358,0.00405240150755522,"up","AC069503.4"
"AL009178.3",7.01866020340426e-08,0.148925727623985,0.146,0.434,0.00408500061158535,"up","AL009178.3"
"AC073591.1",7.01873617719172e-08,0.15000407119425,0.219,0.292,0.00408504482984913,"up","AC073591.1"
"AC114488.2",7.05897715761266e-08,0.142507419910701,0.177,0.33,0.00410846588527372,"up","AC114488.2"
"AC138356.3",7.06925839738122e-08,0.151718374242932,0.188,0.387,0.00411444977244382,"up","AC138356.3"
"AC008897.3",7.07525275178569e-08,0.179129020870518,0.219,0.481,0.00411793860659431,"up","AC008897.3"
"GAD1",7.07534325625147e-08,0.967987425865045,0.802,0.934,0.00411799128200348,"up","GAD1"
"AC108021.1",7.10012407384252e-08,0.137235036079401,0.229,0.481,0.00413241421345783,"up","AC108021.1"
"AC008735.4",7.13545218376816e-08,0.125735273812526,0.073,0.34,0.00415297587999674,"up","AC008735.4"
"AC106820.2",7.13884303297687e-08,0.18025209041272,0.104,0.368,0.0041549494220532,"up","AC106820.2"
"AL157888.1",7.14289085911283e-08,0.13134366762378,0.135,0.377,0.00415730533782085,"up","AL157888.1"
"AC080005.1",7.18210607035326e-08,0.114812111113656,0.104,0.349,0.004180129375067,"up","AC080005.1"
"UHRF1",7.19594188667897e-08,0.33170852600685,0.375,0.623,0.00418818209688489,"up","UHRF1"
"LINC02280",7.21247326565395e-08,0.185646338474797,0.083,0.321,0.00419780369007591,"up","LINC02280"
"AC004706.1",7.24151702662508e-08,0.144565942174833,0.229,0.509,0.00421470773983633,"up","AC004706.1"
"AC010536.1",7.24158510219663e-08,0.125220797277055,0.104,0.377,0.00421474736118048,"up","AC010536.1"
"AC092490.1",7.24540834236613e-08,0.167574782988469,0.208,0.396,0.00421697256342394,"up","AC092490.1"
"AC123595.1",7.27130724978313e-08,0.132535507195495,0.188,0.443,0.00423204624551878,"up","AC123595.1"
"GADD45B",7.29699497335277e-08,1.22991929314524,0.948,0.991,0.00424699701439078,"up","GADD45B"
"AL731684.1",7.29793557766872e-08,0.188756624641676,0.229,0.387,0.00424754446491475,"up","AL731684.1"
"CYSTM1",7.30676851196791e-08,-0.451384815670046,1,1,0.00425268540933557,"down","CYSTM1"
"EPOP",7.32037855298122e-08,0.453383073979659,0.333,0.528,0.00426060672540613,"up","EPOP"
"PRRX2",7.32117623649658e-08,0.159859829881277,0.208,0.368,0.00426107099316574,"up","PRRX2"
"AC016745.2",7.38629289136489e-08,0.414440643846796,0.521,0.623,0.00429897018863219,"up","AC016745.2"
"KCNE5",7.38660068437684e-08,0.13719567069161,0.094,0.283,0.00429914933032101,"up","KCNE5"
"AC025062.3",7.39310597323486e-08,0.201085616285995,0.281,0.453,0.00430293553854215,"up","AC025062.3"
"AL391056.2",7.40320361125115e-08,0.188676357888043,0.312,0.528,0.0043088125658204,"up","AL391056.2"
"FAM72A",7.41782547806153e-08,0.238165405256627,0.396,0.623,0.00431732278474137,"up","FAM72A"
"MTTP",7.4263528372205e-08,0.475446253374656,0.49,0.726,0.00432228587831907,"up","MTTP"
"PROK1",7.48669181454056e-08,0.444242849220043,0.115,0.292,0.0043574043698989,"up","PROK1"
"DUOXA1",7.50605617847579e-08,0.115507839193986,0.177,0.377,0.00436867481699648,"up","DUOXA1"
"LINC02857",7.51356447190133e-08,0.397214174624336,0.562,0.67,0.00437304479393601,"up","LINC02857"
"AC092354.2",7.51845999477672e-08,0.143635619876468,0.167,0.34,0.00437589408615995,"up","AC092354.2"
"GIMAP2",7.52440316635443e-08,0.140811379282103,0.115,0.302,0.00437935313088161,"up","GIMAP2"
"AC022148.2",7.53393484962018e-08,0.251756691287318,0.208,0.406,0.00438490076117594,"up","AC022148.2"
"LINC02531",7.53666848883637e-08,0.207178187298164,0.208,0.358,0.00438649179387254,"up","LINC02531"
"NCAPG",7.609421048929e-08,0.219264713176639,0.323,0.594,0.00442883523889766,"up","NCAPG"
"LY6G6D",7.65150134054521e-08,0.14987505359071,0.104,0.292,0.00445332681022413,"up","LY6G6D"
"AC005944.1",7.65907572292103e-08,0.462220436609266,0.542,0.623,0.0044577352522545,"up","AC005944.1"
"LPAR4",7.67242959714716e-08,0.688684255009555,0.615,0.764,0.00446550747413159,"up","LPAR4"
"LINC00939",7.68571150706282e-08,0.12827910628988,0.083,0.321,0.0044732378113407,"up","LINC00939"
"CACNA1F",7.70434155664923e-08,0.23869335998682,0.312,0.575,0.00448408087280098,"up","CACNA1F"
"AC068987.1",7.71723386740321e-08,0.189275453788285,0.198,0.425,0.00449158445550602,"up","AC068987.1"
"AL445645.1",7.71976119014342e-08,0.123748036555598,0.198,0.491,0.00449305540788728,"up","AL445645.1"
"AC007666.1",7.73846453456771e-08,0.558851398781949,0.188,0.33,0.0045039411284091,"up","AC007666.1"
"AC025175.1",7.75530668791957e-08,0.179551928905005,0.26,0.519,0.00451374359850295,"up","AC025175.1"
"PRH2",7.79680269262724e-08,0.17445303841171,0.135,0.321,0.0045378951031629,"up","PRH2"
"CYSLTR2",7.82179913168538e-08,0.280492475372482,0.135,0.368,0.00455244353062353,"up","CYSLTR2"
"ZMAT3",7.86477628027591e-08,0.572785816158475,0.958,1,0.00457745709064619,"up","ZMAT3"
"AC099681.2",7.89141836383693e-08,0.16142315832157,0.198,0.283,0.00459296331612037,"up","AC099681.2"
"KF456478.1",7.89999637634308e-08,0.148491320380708,0.219,0.406,0.0045979558909592,"up","KF456478.1"
"AC025857.2",7.91818946378766e-08,0.125428887474914,0.198,0.425,0.00460854463171369,"up","AC025857.2"
"BIN2",7.96066892774155e-08,0.252574163891587,0.208,0.302,0.00463326852932414,"up","BIN2"
"AC108105.1",7.96358276751957e-08,0.215193610491248,0.104,0.302,0.00463496444235174,"up","AC108105.1"
"AP000821.2",7.9707898089215e-08,0.16469254025343,0.115,0.255,0.00463915908458849,"up","AP000821.2"
"AC068790.4",7.97168097157589e-08,0.161969598363263,0.188,0.358,0.0046396777590766,"up","AC068790.4"
"AC104117.5",7.97547105426162e-08,0.167318504753427,0.25,0.443,0.00464188366300135,"up","AC104117.5"
"SEMA5B",7.97576849752923e-08,0.112901722119719,0.094,0.274,0.00464205678093196,"up","SEMA5B"
"ASH1L-IT1",7.985841119369e-08,0.189722977040827,0.094,0.264,0.00464791924829514,"up","ASH1L-IT1"
"ANKS3",8.0270381285651e-08,0.528705192330514,0.906,0.991,0.00467189673158746,"up","ANKS3"
"AC062028.1",8.04004360329462e-08,0.404325759928059,0.417,0.613,0.00467946617798953,"up","AC062028.1"
"AL121845.4",8.08104938277176e-08,0.145891015873658,0.167,0.264,0.00470333236176082,"up","AL121845.4"
"LINC02242",8.08577124385249e-08,0.127790305757488,0.125,0.358,0.00470608057934703,"up","LINC02242"
"AC009041.3",8.09601787700895e-08,0.151484242331498,0.229,0.425,0.00471204432477675,"up","AC009041.3"
"HBP1",8.10617352376639e-08,0.709253869538937,0.948,1,0.00471795511430252,"up","HBP1"
"XRCC2",8.13183781458131e-08,0.482805601130743,0.521,0.783,0.00473289224484262,"up","XRCC2"
"NCBP2-AS1",8.15835507759676e-08,0.210566869361627,0.24,0.481,0.00474832582226286,"up","NCBP2-AS1"
"AC003092.2",8.18558858218119e-08,0.292025102932794,0.333,0.538,0.0047641762666011,"up","AC003092.2"
"ZNF273",8.18760955719474e-08,0.900946889703216,0.823,0.943,0.00476535251447848,"up","ZNF273"
"GJC3",8.20024017926222e-08,0.173459418086386,0.354,0.679,0.00477270378913419,"up","GJC3"
"LINC02073",8.20367550481253e-08,0.206267197947571,0.156,0.34,0.00477470321731099,"up","LINC02073"
"AL122020.2",8.24112727025623e-08,0.162418183521627,0.344,0.575,0.00479650089383453,"up","AL122020.2"
"AC087276.1",8.26263645889071e-08,0.149132460817052,0.115,0.311,0.00480901967180357,"up","AC087276.1"
"RSPH10B",8.27663266797862e-08,0.1595620426891,0.198,0.349,0.00481716574541692,"up","RSPH10B"
"AC007342.1",8.28886360956444e-08,0.150485161971845,0.25,0.5,0.00482428439803869,"up","AC007342.1"
"ZNF37A",8.30788217208118e-08,0.636626991301927,0.958,0.991,0.00483535358179469,"up","ZNF37A"
"SPIN4-AS1",8.33397447941589e-08,0.158615370330697,0.177,0.264,0.00485053982650963,"up","SPIN4-AS1"
"NFATC1",8.384719352629e-08,0.174031232308312,0.208,0.538,0.00488007435761713,"up","NFATC1"
"PKDREJ",8.42250432197806e-08,0.123530991017299,0.135,0.5,0.00490206596547767,"up","PKDREJ"
"AC008686.1",8.47669412883197e-08,0.142701578328591,0.281,0.453,0.00493360551686278,"up","AC008686.1"
"MYT1L",8.49936073238932e-08,0.765998500829542,0.938,1,0.00494679793346523,"up","MYT1L"
"FGFR3",8.53656031431866e-08,0.205921292947032,0.24,0.519,0.00496844883413974,"up","FGFR3"
"AC069200.1",8.54061501485891e-08,0.208212517117594,0.188,0.443,0.00497080875094818,"up","AC069200.1"
"AL355312.4",8.55241238929444e-08,0.166870856174477,0.135,0.283,0.00497767505881715,"up","AL355312.4"
"EDEM2",8.55383035921482e-08,0.664194910668011,0.938,0.981,0.00497850034567021,"up","EDEM2"
"AC022929.2",8.60588240500788e-08,0.145743387455514,0.125,0.33,0.00500879567736268,"up","AC022929.2"
"C1QTNF2",8.62691394279223e-08,0.17564681082783,0.229,0.519,0.00502103645298394,"up","C1QTNF2"
"C22orf31",8.86462014241738e-08,0.180347011235496,0.219,0.406,0.00515938621528977,"up","C22orf31"
"LINC01116",8.91527779885972e-08,0.984398070817186,0.677,0.774,0.00518886998449234,"up","LINC01116"
"AC048338.2",8.92456262792539e-08,0.150855463625843,0.125,0.33,0.00519427394070514,"up","AC048338.2"
"PRPSAP2",8.97981073327311e-08,0.628632066800632,0.958,0.991,0.00522642944297962,"up","PRPSAP2"
"AL589739.1",9.00414961084087e-08,0.14798844850835,0.083,0.311,0.0052405951565016,"up","AL589739.1"
"AP001351.1",9.02007030277242e-08,0.382624737482847,0.458,0.604,0.00524986131761961,"up","AP001351.1"
"AP000867.5",9.08589866732761e-08,0.392568359591697,0.219,0.396,0.00528817474235802,"up","AP000867.5"
"AC112503.2",9.12412876670767e-08,0.130456323617516,0.115,0.34,0.0053104254247992,"up","AC112503.2"
"AL359644.1",9.14560975385046e-08,0.36118407054134,0.396,0.575,0.00532292778893605,"up","AL359644.1"
"CIB4",9.1721697741107e-08,0.387293662819632,0.406,0.708,0.00533838625192791,"up","CIB4"
"NPIPA3",9.18985349438669e-08,0.148565276873326,0.104,0.283,0.00534867853080294,"up","NPIPA3"
"AL031709.1",9.20629802466399e-08,0.263042276107701,0.229,0.311,0.00535824957631494,"up","AL031709.1"
"AC022517.1",9.22380257004162e-08,0.127855849656413,0.115,0.311,0.00536843757181563,"up","AC022517.1"
"FAM180A",9.23289838938104e-08,0.12131426413723,0.188,0.462,0.00537373152058755,"up","FAM180A"
"RSF1-IT2",9.24292482499257e-08,0.128575459211563,0.177,0.443,0.00537956710664218,"up","RSF1-IT2"
"CYB561D1",9.24321025067648e-08,0.82522713151085,0.865,0.991,0.00537973323009873,"up","CYB561D1"
"OLR1",9.26033618313426e-08,0.260437343031796,0.125,0.321,0.0053897008653078,"up","OLR1"
"AC018653.4",9.28737796359707e-08,0.144710294196308,0.083,0.255,0.00540543972237277,"up","AC018653.4"
"AC009312.1",9.29993376592828e-08,0.239801134172095,0.25,0.387,0.00541274745044557,"up","AC009312.1"
"AC135050.5",9.30916321115631e-08,0.184779732930675,0.219,0.443,0.0054181191721572,"up","AC135050.5"
"AL355053.1",9.39359987851689e-08,0.199207687858827,0.177,0.33,0.0054672630012944,"up","AL355053.1"
"AC006435.1",9.43962958339222e-08,0.134119706498469,0.104,0.283,0.00549405321012594,"up","AC006435.1"
"ADAM21",9.45556969110308e-08,0.136409171414736,0.24,0.481,0.00550333067161581,"up","ADAM21"
"AC100827.4",9.48038567109277e-08,0.247495624980158,0.104,0.33,0.00551777406828941,"up","AC100827.4"
"HIST1H2AG",9.54763724978283e-08,0.223772419979665,0.198,0.358,0.0055569158321186,"up","HIST1H2AG"
"AC062037.3",9.55542284250308e-08,0.218348353023514,0.271,0.462,0.00556144720279364,"up","AC062037.3"
"Z95118.2",9.58061386006975e-08,0.398163601951897,0.5,0.604,0.00557610887883779,"up","Z95118.2"
"AC015849.1",9.64975523462812e-08,0.462216491810816,0.26,0.453,0.00561635054165826,"up","AC015849.1"
"AC087392.3",9.67650689085921e-08,0.142094100241821,0.26,0.5,0.00563192054061788,"up","AC087392.3"
"AC022148.1",9.69735877751182e-08,0.167973658576086,0.104,0.264,0.00564405675568743,"up","AC022148.1"
"ERV3-1",9.70355809933183e-08,0.607142563173932,0.917,0.972,0.00564766488497311,"up","ERV3-1"
"AC091946.2",9.71118627715441e-08,0.201791481977436,0.104,0.274,0.00565210463702941,"up","AC091946.2"
"NARF-AS1",9.72742798036906e-08,0.122662114333156,0.094,0.321,0.0056615576331344,"up","NARF-AS1"
"AC034223.1",9.73007876536154e-08,0.191577212116794,0.219,0.274,0.00566310044301573,"up","AC034223.1"
"SLC16A5",9.75868106098479e-08,0.11388069421724,0.198,0.585,0.00567974755111436,"up","SLC16A5"
"MIR3945HG",9.84502669764564e-08,0.299639943893325,0.167,0.292,0.00573000243856372,"up","MIR3945HG"
"AC103923.1",9.98144590520973e-08,0.152609601362007,0.188,0.434,0.00580940114575017,"up","AC103923.1"
"FAT3",1.00205140102591e-07,0.368553051719501,0.323,0.632,0.00583213956425098,"up","FAT3"
"AC002398.2",1.00220408889373e-07,0.148339038413353,0.198,0.349,0.00583302823817928,"up","AC002398.2"
"AP001267.4",1.00983247635594e-07,0.151077886329197,0.104,0.321,0.00587742697888684,"up","AP001267.4"
"AC074132.1",1.01697348475862e-07,0.138723871148895,0.104,0.255,0.00591898907599214,"up","AC074132.1"
"AC027514.1",1.01724997266927e-07,0.216477812915862,0.375,0.566,0.00592059829092969,"up","AC027514.1"
"AC025871.2",1.01980411610841e-07,0.132229150889697,0.219,0.481,0.00593546391657419,"up","AC025871.2"
"AC007064.2",1.02705359054106e-07,0.1307806781836,0.094,0.302,0.00597765730766706,"up","AC007064.2"
"OPRK1",1.02874135352861e-07,0.224137253036607,0.094,0.264,0.00598748042580724,"up","OPRK1"
"AL133355.1",1.02944451770072e-07,0.152975976966983,0.25,0.453,0.00599157298192176,"up","AL133355.1"
"TPSG1",1.02959075557366e-07,0.121569005855266,0.198,0.443,0.00599242411558979,"up","TPSG1"
"AL133390.1",1.03037597802176e-07,0.124002325281555,0.094,0.321,0.00599699426728223,"up","AL133390.1"
"AC063965.2",1.03111147981384e-07,0.094267184239361,0.135,0.358,0.00600127503481249,"up","AC063965.2"
"AL390067.1",1.03200578061827e-07,0.372051570469406,0.469,0.594,0.00600648004435448,"up","AL390067.1"
"TMEM59L",1.03516901894243e-07,0.76734013119289,0.948,0.981,0.00602489072404872,"up","TMEM59L"
"AC107067.2",1.03652371403347e-07,0.141507071656608,0.115,0.255,0.00603277532041762,"up","AC107067.2"
"PTF1A",1.03772473306222e-07,0.128397715649903,0.146,0.387,0.00603976549136873,"up","PTF1A"
"Z85996.3",1.04143602625573e-07,0.145724735357363,0.094,0.264,0.0060613659600136,"up","Z85996.3"
"APOL4",1.04601856193975e-07,1.13829743831371,0.625,0.802,0.00608803723420175,"up","APOL4"
"AC007406.3",1.04755939297968e-07,0.17518450191325,0.177,0.368,0.00609700517902033,"up","AC007406.3"
"AP002754.1",1.05385678799867e-07,0.155857993468275,0.219,0.519,0.00613365727750985,"up","AP002754.1"
"TMEM52",1.05690269842055e-07,0.303705124789754,0.385,0.698,0.00615138508534727,"up","TMEM52"
"TVP23A",1.06165179116849e-07,0.332765693418164,0.344,0.604,0.00617902575495883,"up","TVP23A"
"LINC01485",1.0620545604128e-07,0.197069530275347,0.26,0.5,0.0061813699525146,"up","LINC01485"
"AC002542.6",1.06559041610644e-07,0.144392396359764,0.083,0.255,0.00620194933982268,"up","AC002542.6"
"AC007370.1",1.0662060934071e-07,0.14445052986478,0.094,0.255,0.00620553270484798,"up","AC007370.1"
"FSIP2-AS2",1.07170611675683e-07,0.140704689056085,0.167,0.321,0.00623754394074808,"up","FSIP2-AS2"
"AC139491.1",1.07475854818919e-07,0.32906767005555,0.198,0.377,0.00625530970217072,"up","AC139491.1"
"R3HDM2",1.07691383784113e-07,0.678272448558846,0.958,1,0.00626785391900294,"up","R3HDM2"
"C4orf50",1.07845126032904e-07,0.270698726802554,0.458,0.67,0.00627680202536708,"up","C4orf50"
"MTRNR2L5",1.08199130662283e-07,0.214671605074519,0.198,0.425,0.00629740580280619,"up","MTRNR2L5"
"ZNF521",1.08221281548645e-07,0.368988670166643,0.312,0.443,0.00629869502869423,"up","ZNF521"
"ANK3",1.08754969814445e-07,0.940306803583759,0.844,0.991,0.00632975675314034,"up","ANK3"
"TCF21",1.08785540530841e-07,0.162760271316877,0.146,0.264,0.00633153602997601,"up","TCF21"
"AL035661.1",1.08944894621206e-07,0.149692614159301,0.229,0.425,0.00634081075674343,"up","AL035661.1"
"LINC02503",1.09656121803071e-07,0.113814343867515,0.208,0.462,0.00638220560118232,"up","LINC02503"
"COL8A2",1.1015372913193e-07,0.248223763570233,0.188,0.34,0.00641116734293656,"up","COL8A2"
"BDNF",1.10192467075875e-07,0.145177430372278,0.292,0.481,0.00641342196875007,"up","BDNF"
"LINC02808",1.10193232503255e-07,0.177307328768389,0.354,0.519,0.00641346651815443,"up","LINC02808"
"AC005393.1",1.10367689535096e-07,0.216161999659738,0.302,0.472,0.00642362026632166,"up","AC005393.1"
"DNAJB7",1.10419091645471e-07,0.227209989861231,0.427,0.689,0.00642661197194973,"up","DNAJB7"
"AC013716.1",1.11064103521522e-07,0.402047469283718,0.5,0.594,0.00646415295315963,"up","AC013716.1"
"AC004466.2",1.11316007632514e-07,0.133881440982,0.135,0.321,0.00647881427622757,"up","AC004466.2"
"TREH",1.1176353823807e-07,0.255098315254905,0.125,0.264,0.00650486145253213,"up","TREH"
"CSPG4",1.11950463530642e-07,0.14062290596719,0.073,0.292,0.0065157408784104,"up","CSPG4"
"AC051619.11",1.12527970607167e-07,0.144943660423949,0.156,0.349,0.00654935294527831,"up","AC051619.11"
"TSPAN19",1.12842225080308e-07,0.528281740937461,0.479,0.726,0.0065676431841241,"up","TSPAN19"
"TSHZ3",1.13976427077069e-07,0.831714920837931,0.927,0.981,0.00663365600873956,"up","TSHZ3"
"AC009227.1",1.14024596644768e-07,0.159617368907727,0.125,0.264,0.00663645957391881,"up","AC009227.1"
"AC078860.2",1.14149886386697e-07,0.200748168244393,0.104,0.292,0.00664375168747853,"up","AC078860.2"
"AC068790.3",1.14601831742099e-07,0.158400802562209,0.25,0.481,0.00667005581105367,"up","AC068790.3"
"SLC35G5",1.14894772605923e-07,0.0800933656361238,0.333,0.604,0.00668710555520992,"up","SLC35G5"
"NCAN",1.1490045294529e-07,0.191101058821372,0.281,0.575,0.00668743616232175,"up","NCAN"
"SERPINE2",1.14981242316162e-07,-0.900210807865863,0.854,1,0.00669213826528524,"down","SERPINE2"
"APC2",1.15155129226127e-07,0.329285510752758,0.385,0.547,0.00670225883121903,"up","APC2"
"LINC02452",1.16038767828244e-07,0.13828467462108,0.083,0.274,0.00675368836513944,"up","LINC02452"
"AC025162.2",1.16176434439569e-07,0.175624217058211,0.281,0.491,0.00676170083725181,"up","AC025162.2"
"AC112496.1",1.16859190171464e-07,0.179782120887471,0.302,0.528,0.00680143858635953,"up","AC112496.1"
"AC087222.1",1.17114138678374e-07,0.156198065369218,0.146,0.396,0.00681627709935875,"up","AC087222.1"
"LINC02519",1.17145275570163e-07,0.155246415081698,0.135,0.311,0.00681808932873462,"up","LINC02519"
"MEGF10",1.17323768252484e-07,0.125516944944483,0.135,0.368,0.00682847795983106,"up","MEGF10"
"AC009974.1",1.17611831796089e-07,0.124677438495466,0.26,0.557,0.00684524383419597,"up","AC009974.1"
"CPED1",1.17665738090727e-07,0.347908006943344,0.229,0.462,0.00684838128835652,"up","CPED1"
"AC044802.2",1.17989737447507e-07,0.143699631046164,0.094,0.302,0.0068672386989198,"up","AC044802.2"
"HDAC2-AS2",1.17991870681084e-07,0.437993750399749,0.417,0.604,0.00686736285738043,"up","HDAC2-AS2"
"SLC22A14",1.18102626475855e-07,0.165667721605631,0.219,0.557,0.00687380906614771,"up","SLC22A14"
"DNASE1L3",1.18195885227703e-07,0.146006160004009,0.135,0.283,0.00687923691202275,"up","DNASE1L3"
"AC004877.1",1.18542270813851e-07,0.195135211499022,0.406,0.528,0.00689939724590773,"up","AC004877.1"
"AC011370.1",1.18631775886226e-07,0.201515648066737,0.271,0.472,0.00690460662013015,"up","AC011370.1"
"CERS3",1.18718308717376e-07,0.277896568029768,0.229,0.415,0.00690964300396872,"up","CERS3"
"HK2",1.19242545713627e-07,0.220624049872812,0.302,0.613,0.0069401546456245,"up","HK2"
"AC244517.12",1.19855562734957e-07,0.149815868494758,0.094,0.255,0.00697583346229998,"up","AC244517.12"
"AL160396.2",1.20169084259476e-07,0.198538554775473,0.208,0.311,0.00699408104207005,"up","AL160396.2"
"AL136531.1",1.20360040074055e-07,0.263337462067029,0.344,0.566,0.00700519505239015,"up","AL136531.1"
"AC011933.2",1.20768337866016e-07,0.165913591913197,0.156,0.415,0.00702895880047787,"up","AC011933.2"
